Lot Area,Year Built,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,SalePrice
11084,2004,1374,2,1,3,8,1,2,175000
11796,2004,1959,2,1,4,8,1,2,215000
10936,2006,1525,2,1,3,6,1,2,206580
8244,2004,1720,2,1,3,7,1,2,183500
11950,2003,1394,2,1,3,7,1,2,165500
7875,2003,1948,2,1,4,8,1,2,211000
8063,2000,1690,2,1,3,7,1,2,181000
8740,2002,1995,2,1,4,8,1,2,219500
7917,1999,1647,2,1,3,7,1,2,175000
9967,2000,1430,2,1,3,8,1,2,170000
7750,2003,1320,2,1,3,6,0,2,162000
9487,2000,1690,2,1,3,7,1,2,187000
9649,1999,1644,2,1,3,7,1,2,185000
15623,1996,4476,3,1,4,10,2,3,745000
12191,1997,2551,2,1,4,8,2,3,384500
11000,2000,2285,2,1,4,8,1,3,248000
11400,2001,2633,2,1,2,8,2,3,466500
10557,1998,3078,2,1,4,9,1,3,410000
11002,1998,2582,2,1,4,9,1,3,322500
10790,1998,2385,2,1,4,8,1,3,252000
21535,1994,4316,3,1,4,10,2,3,755000
9920,1996,2013,2,1,3,8,1,2,269790
11787,1996,2398,2,1,3,8,1,3,315750
9950,1995,2520,2,1,4,9,1,3,290000
12257,1995,2531,2,1,4,9,1,3,290000
12692,1992,3228,3,0,4,10,1,2,430000
11762,1992,2202,2,1,4,9,1,2,263000
9044,1996,2538,2,1,4,8,1,3,330000
9910,2007,1369,2,0,3,5,0,2,213133
11830,2007,1542,2,0,3,6,1,3,260261
11670,2006,1905,2,0,3,8,1,3,320000
15256,2007,1464,2,0,3,6,0,3,282922
10612,2006,1534,2,0,3,7,1,2,215000
12291,2007,1966,2,0,1,6,1,3,419005
13501,2006,1636,2,0,3,8,1,3,255000
9986,2006,1795,2,0,2,7,1,3,147000
9965,2007,1528,3,2,3,6,1,2,235876
9416,2007,1726,2,0,3,8,1,3,311872
9849,2007,1689,2,0,3,7,0,3,248328
10000,2006,1588,2,0,3,7,1,3,227000
8847,2005,1538,2,0,3,7,0,2,260000
9158,2007,1496,2,0,3,7,0,2,225000
8251,2005,1506,2,0,3,7,1,2,249000
10084,2004,1694,2,0,3,7,1,2,307000
9605,2006,1977,2,1,3,7,0,3,250000
8778,2006,1830,2,1,3,7,0,3,221300
8640,2007,1338,2,0,3,6,0,2,208900
9000,2006,1335,2,0,3,6,0,2,210400
8640,2007,1792,2,1,3,8,0,2,255000
10411,2007,1588,3,0,3,8,0,2,212109
9000,2006,1959,2,1,3,8,1,3,270000
9000,2007,2610,2,1,4,11,1,2,303477
12217,2007,1880,2,1,3,8,1,3,310013
11096,2006,1656,2,0,3,7,0,3,249700
10207,2007,1761,3,0,3,7,0,2,227875
10440,2007,1584,2,0,2,6,1,2,261329
11824,2006,1685,2,0,2,5,1,3,253000
10625,2004,2443,2,1,4,9,1,3,265000
11143,2004,2466,3,0,4,8,1,2,340000
7500,2006,1100,1,1,3,6,0,0,146000
7500,2006,1143,1,1,3,5,0,0,147000
12450,2003,1094,1,0,3,6,0,2,149000
7441,2006,1486,2,0,3,7,0,2,181000
8462,1994,1721,2,1,3,7,0,2,201000
11613,1993,1820,2,1,3,7,0,2,191750
8450,2000,1349,2,0,3,6,0,2,179000
16196,1998,1494,2,0,3,5,1,2,215000
8012,1992,1575,2,0,2,5,0,2,179200
8012,1980,1266,1,1,2,5,2,1,128000
9180,1983,884,1,0,2,5,0,2,144000
8400,1977,2020,2,0,4,10,2,2,144000
6285,1977,894,1,0,2,5,0,1,120750
8480,1963,970,1,0,2,5,0,2,132500
7420,1962,1057,1,0,3,6,0,2,132000
7758,1962,999,1,0,3,6,0,1,132500
6970,1961,1120,1,1,3,5,0,2,129000
13673,1962,1696,1,1,3,8,1,1,143900
7476,1968,1040,1,1,3,5,0,2,145000
9945,1961,988,1,0,3,5,0,2,128500
6173,1967,902,1,0,3,6,0,1,125500
19522,1990,2503,2,1,3,7,1,2,300000
17542,1974,2167,2,1,3,9,2,2,294000
10751,1974,1037,1,0,2,5,0,2,129000
16647,1975,1701,2,0,3,6,2,2,171000
12712,1973,1055,1,0,2,5,1,2,147000
9572,1990,2810,2,1,4,9,1,2,302000
10678,1992,2872,2,1,4,9,1,2,285000
4379,2004,1378,2,0,2,6,1,2,214000
3523,2006,1151,2,0,2,5,0,2,166000
3784,2006,1565,2,0,2,5,0,2,193800
4230,2006,1352,2,0,2,5,1,2,208900
3606,2006,1352,2,0,2,5,1,2,194000
5330,2006,1550,2,1,2,5,0,2,207500
4274,2006,1241,1,1,1,4,0,2,199900
4251,2006,1250,2,1,2,5,0,2,164700
2280,1999,1501,2,1,3,6,1,2,176500
3230,1999,1458,2,1,2,5,1,2,176000
2117,2000,1512,2,1,2,4,1,2,168500
2117,2000,1573,2,1,3,4,0,2,177000
2117,2000,1525,2,1,3,5,1,2,177000
5105,2004,1102,2,1,2,4,0,2,148800
2645,1999,1441,2,1,2,5,0,2,174000
7399,1997,1950,2,1,3,7,1,2,239000
7321,1999,1358,2,0,3,5,0,2,204000
8010,2003,2048,2,1,3,8,2,2,301000
8413,1998,2362,2,1,3,8,2,2,312500
9466,1994,1494,1,1,1,5,1,2,279700
12000,1980,2362,2,1,3,8,1,2,255000
16157,1978,1432,1,1,2,5,1,2,194000
10768,1976,1437,2,0,3,6,1,2,218000
3840,1978,1295,1,0,1,4,2,2,213750
9600,1976,1855,2,1,3,7,1,2,187000
9600,1976,1262,2,0,3,6,1,2,181500
17778,1981,2497,2,0,2,7,2,2,373000
18890,1977,2620,2,2,4,12,1,2,190000
7050,2001,1929,2,1,3,7,1,2,226000
11700,1968,1152,1,1,3,7,0,2,143450
8000,1970,2411,2,1,4,8,1,2,240050
8723,1969,1082,1,0,3,6,0,2,162500
11700,1968,1295,1,1,3,6,0,2,164000
11358,1972,1610,2,0,3,8,1,2,185000
9547,1993,1594,2,0,2,6,1,2,188500
10530,1993,2075,2,1,3,8,1,2,255000
11500,1976,1680,2,0,4,8,0,2,136905
10738,1966,1093,2,0,3,6,1,2,158500
9600,1973,1242,1,1,3,6,1,2,175500
10800,1963,1052,1,0,3,6,0,1,127000
8050,1967,1107,1,0,3,5,0,1,127000
10355,1967,1214,2,0,3,5,1,1,143000
10289,1965,1073,1,1,3,6,0,2,156000
9503,1958,1344,1,0,2,6,1,1,144000
10624,1964,1728,2,0,6,10,0,1,119000
10899,1964,1224,2,0,2,8,0,3,103000
12342,1960,1422,1,0,3,6,1,1,139900
12772,1960,958,1,0,2,5,0,1,151500
8892,1960,1065,1,1,3,6,0,2,126500
10482,1958,1138,1,0,3,6,0,1,145000
7535,1958,912,1,0,2,5,0,1,120000
7450,1956,1074,1,0,2,6,1,2,124000
8339,1959,882,1,0,3,5,0,1,106500
14357,1961,1187,1,0,2,6,1,2,140500
8243,1961,964,1,0,3,5,1,2,137500
8680,1960,894,1,0,3,5,0,1,117600
8800,1966,1200,2,0,3,6,1,2,163500
9200,1965,1042,2,0,3,5,0,2,161000
9350,1964,1302,2,0,3,7,0,1,158000
8800,1964,2154,2,1,5,8,1,2,224500
11382,1964,1374,1,0,3,7,1,1,147000
22002,1959,1652,1,1,3,6,1,2,200000
14585,1960,1429,1,0,3,7,2,2,181900
7388,1959,1327,1,0,3,7,0,2,150750
9842,1962,1224,2,0,2,6,0,2,101800
8280,1950,932,1,0,2,4,1,1,124000
12172,1940,908,1,0,2,4,0,2,138500
5000,1946,334,1,0,1,2,0,0,39300
5000,1946,666,1,0,2,4,0,0,64500
3500,1945,670,1,0,2,4,0,0,64000
5175,1958,808,1,0,2,5,0,1,112000
9500,1964,1977,1,1,4,9,1,2,165000
9600,1955,1150,1,0,2,6,0,1,144000
11345,1948,1920,2,0,4,10,0,2,137000
9492,1941,1376,1,0,3,6,1,1,105000
9480,1942,1644,1,1,3,7,2,1,146500
8668,1968,1560,2,0,4,8,0,3,126000
10050,1966,1280,2,0,3,6,1,2,175000
9600,1961,1254,1,0,3,6,1,2,158500
10150,1958,912,1,0,2,5,0,1,114500
11344,1958,1524,1,1,3,7,0,1,144000
18450,1965,2380,2,1,3,7,1,2,129000
8760,1957,936,1,0,2,4,0,1,141000
6860,1956,1008,1,0,3,6,0,1,131000
8250,1963,1053,1,0,3,6,0,2,142100
8176,1958,1056,1,0,3,6,0,1,139000
9750,1958,1442,1,1,4,7,0,1,157900
9250,1954,1056,1,0,3,6,0,1,139400
11988,1957,1244,1,1,3,6,2,1,150000
9100,1960,1144,1,0,3,6,1,1,120000
9736,1957,1721,1,0,4,8,3,2,174850
9770,1957,922,1,0,2,5,0,1,116000
10152,1956,1048,1,0,3,6,0,1,135000
12155,1970,1657,2,0,3,7,1,2,163500
12198,1955,1411,1,0,3,7,1,1,130000
10050,1955,1216,1,0,3,5,0,1,129500
11556,1953,1154,1,1,3,6,0,1,142000
8078,1958,1560,2,0,4,8,0,2,128600
10950,1952,948,1,0,2,5,0,2,125000
7942,1953,1040,1,0,3,6,0,1,136000
8923,1953,1008,1,0,2,6,0,1,134500
8540,1956,925,1,0,3,5,0,1,127000
7134,1955,1360,1,0,3,6,1,2,130000
7150,1955,1540,1,0,4,7,0,1,115000
8400,1955,925,1,0,3,5,2,1,116900
13300,1956,928,1,0,2,4,0,1,132000
9532,1953,1647,1,0,3,6,1,1,153000
15783,1952,924,1,0,2,6,0,1,112500
14190,1890,1544,2,0,3,7,0,0,138000
9600,1949,893,1,0,2,4,0,2,135000
12099,1953,1728,1,0,3,7,1,1,156000
21281,1935,3086,3,1,4,9,0,3,301600
10134,1940,1034,1,0,2,5,0,1,109000
5500,1956,882,1,0,1,4,0,0,103200
10284,1925,1281,2,0,1,6,0,2,128500
10800,1927,968,2,0,4,5,0,1,64500
10800,1895,1534,1,1,3,6,0,0,148000
5400,1920,691,1,0,2,4,0,1,86000
10090,1963,1651,2,0,4,6,2,1,172000
8700,1961,888,1,0,3,5,0,1,120000
8300,1968,952,1,0,3,5,0,1,128500
11606,1969,2080,1,2,5,9,2,2,135000
8064,1949,924,1,0,3,6,1,2,122900
11664,1948,1082,1,0,2,5,1,1,119200
10496,1949,1846,2,0,3,7,1,1,143000
7200,1950,988,1,0,3,6,0,1,119000
7200,1950,1238,1,1,3,6,1,1,102000
7200,1950,864,1,0,3,5,0,2,129000
7000,1960,1134,1,0,2,6,0,1,135000
7500,1959,1040,1,0,3,6,0,1,152000
7315,1958,1170,1,0,3,6,1,1,140000
7903,1960,1242,1,1,3,6,0,1,152000
8000,1960,1377,1,0,3,6,2,1,156500
8000,1961,1800,2,0,6,10,0,0,141000
7000,1961,925,1,0,3,7,0,1,99000
9760,1964,1851,2,1,3,7,1,2,187000
7590,1962,1812,2,0,4,8,1,1,169500
6600,1962,864,1,0,2,5,0,1,125500
6760,1962,936,1,0,3,6,1,1,130000
6978,1926,960,1,0,2,5,0,2,103000
9600,1910,1432,2,0,2,7,0,2,132000
6000,1927,1296,1,0,3,6,0,2,127500
4480,1922,1022,1,0,2,4,1,1,89500
7200,1980,936,1,0,2,4,0,2,140000
3153,1920,967,1,0,2,5,1,1,99900
10800,1885,1047,1,0,2,6,0,1,100000
7200,1940,1072,1,0,2,5,2,2,130000
9000,1900,1174,1,0,2,6,1,2,135000
6000,1948,1183,1,1,2,6,0,1,120000
5925,1937,1131,1,0,2,7,0,2,89471
5925,1900,1141,1,0,3,6,0,1,85000
6000,1920,960,1,0,2,5,0,1,108500
9639,1900,1798,2,1,4,7,0,2,137000
3880,1945,866,1,0,2,4,0,0,110500
8520,1923,968,1,0,2,5,0,2,100000
10337,1910,1772,2,1,3,7,0,2,184900
9863,1927,1642,1,1,4,9,1,1,145000
9600,1925,1472,1,0,3,6,0,1,125000
4571,1910,1232,1,0,3,6,0,2,114000
13600,1900,2337,2,0,5,10,0,2,90000
8398,1910,1650,2,0,3,6,0,2,144100
9900,1880,2210,2,0,5,8,0,1,117500
3600,1930,1358,1,1,3,6,1,1,124500
13500,1879,2454,2,0,3,8,1,2,185000
7200,1910,2291,2,0,4,9,1,2,133900
5400,1926,1616,2,0,3,5,0,1,152000
8100,1948,1559,1,0,2,5,0,2,153500
10800,1890,2554,1,1,3,8,0,2,159500
9439,1930,1248,1,0,2,6,0,1,87000
8626,1956,968,1,0,2,5,0,1,104500
11800,1949,1382,2,0,1,6,1,1,110000
6854,1925,1060,1,0,1,6,1,1,136500
8674,1950,1435,1,0,3,6,0,1,128250
8731,1920,1167,1,0,3,6,1,2,144000
8737,1923,1635,1,1,3,6,1,2,210000
6125,1939,1274,2,0,3,6,0,1,135000
6000,1939,1232,1,1,3,6,2,1,128000
6000,1941,1218,1,0,3,6,1,2,131000
6120,1939,884,1,0,2,5,0,1,113000
6240,1938,1409,1,1,3,6,1,2,126000
6240,1939,1322,1,0,4,7,0,1,132000
6240,1930,1426,1,0,3,6,1,1,131750
6120,1926,1281,1,0,2,6,0,2,132500
6120,1920,1513,1,1,4,8,0,1,137500
6120,1929,854,1,0,2,5,0,2,132000
6240,1931,1367,1,0,3,6,1,1,127500
6180,1926,986,1,0,2,5,1,1,102000
7755,1918,2264,2,1,4,8,0,1,200000
13515,1919,1824,1,0,3,8,1,2,180500
8850,1920,1376,1,0,3,7,0,2,165000
8550,1926,1316,1,0,4,7,0,2,90000
8730,1915,1396,1,0,3,7,0,1,153575
5700,1929,1344,1,1,3,6,1,2,140000
8520,1916,2526,2,0,5,10,1,1,136000
5680,1901,1173,2,0,3,7,0,1,113000
5680,1901,1214,1,0,2,6,0,1,117000
7758,1931,1818,1,1,4,7,2,1,169500
7449,1930,1108,1,0,3,6,1,1,139400
13200,1963,2294,3,0,5,9,1,2,202500
6882,1914,1355,1,1,3,7,0,0,127000
9000,1937,1375,1,1,3,6,1,1,141000
9780,1950,1952,1,1,4,8,2,1,212300
10320,1915,2180,1,1,3,7,1,2,161000
4330,1958,1315,2,0,3,5,0,2,99500
7200,1920,1111,1,0,3,6,0,1,101000
4800,1916,1196,1,0,2,5,0,2,109900
12358,1941,1382,1,1,2,7,0,2,128500
10120,1910,1889,1,1,4,9,1,1,122000
4388,1930,840,1,0,3,5,1,0,87000
10320,1910,1484,2,0,3,6,0,1,50000
12888,1937,2267,1,1,3,7,2,2,219000
18030,1946,3086,3,0,3,12,1,0,200500
8160,1940,1134,1,1,3,7,0,1,126000
4484,1942,1282,1,0,2,4,0,1,108500
11235,1963,999,1,0,3,6,0,1,130000
11235,1964,1452,1,0,2,6,1,2,158450
14299,1964,1005,1,0,3,5,0,2,115400
7943,1961,1029,1,0,3,5,0,1,118500
14149,1964,1020,2,0,3,5,1,2,165000
11677,1966,1040,1,0,3,6,0,1,123000
8400,1966,913,1,0,3,6,0,1,129000
7094,1966,894,1,0,3,5,0,1,125000
8978,1968,948,1,0,3,6,0,1,108000
8425,1971,868,1,0,2,6,0,2,119900
8665,1968,897,1,0,3,5,0,1,115000
8398,1967,943,1,0,2,5,0,2,134500
7742,1966,955,1,0,3,6,0,1,127000
8724,1968,894,1,0,3,5,1,2,129000
8197,1977,1285,1,1,3,7,1,2,143500
8169,1966,912,1,0,3,6,0,1,129000
14175,1956,1375,1,0,3,6,1,1,187000
16779,1920,2654,3,0,4,11,1,2,158000
25339,1918,1416,2,0,3,7,0,2,112000
6960,1940,1302,1,1,2,6,2,1,165250
11375,1954,1299,1,0,3,6,1,2,150000
13770,1958,1176,1,0,3,6,2,1,137000
9000,1945,998,1,0,3,5,0,2,89500
115149,1971,1824,2,0,2,5,2,2,302000
11075,1984,1522,2,0,3,7,1,2,182000
10029,1988,2060,2,1,4,8,1,2,211000
17541,1948,1325,2,0,3,6,1,2,216000
22692,1953,1630,2,0,3,6,1,2,130000
17808,1946,1242,1,0,2,4,0,1,109900
12671,1954,2422,3,0,4,6,2,2,255000
12615,1950,2158,2,0,4,7,1,2,243000
10512,1954,1626,1,1,3,6,0,1,154000
5400,1958,864,1,0,3,6,0,1,118000
11515,1958,943,1,0,3,5,0,1,80000
7711,1977,1440,2,0,4,8,0,0,150000
9098,1920,605,1,0,2,5,0,0,86000
3869,1984,1038,2,0,2,5,0,1,130000
9280,1951,1342,1,0,4,7,0,1,125000
11100,1951,1480,1,0,4,7,1,1,136500
7550,1920,1362,2,0,4,7,0,1,96000
9060,1957,1340,1,0,3,7,1,1,120000
23920,1984,1822,2,0,4,7,1,2,228500
10357,1990,1442,2,0,3,6,1,2,179900
13474,1990,2243,2,1,4,8,1,3,225000
10380,1986,2730,2,1,4,8,1,2,301000
13125,1991,2127,2,1,4,8,1,3,238000
11287,1989,1982,2,1,3,7,1,2,228500
9317,1994,1958,2,1,3,7,1,2,220000
9965,2007,2696,2,1,4,10,1,3,383970
9965,2006,2828,3,0,4,11,1,3,424870
9178,2007,1651,2,0,3,7,1,3,250000
10481,2006,2140,2,1,3,8,0,3,360000
10652,2006,1494,2,0,3,7,1,3,279500
11175,2007,1316,2,0,3,6,1,2,200141
10235,2007,1651,2,0,3,7,1,3,246500
9588,2007,2574,2,1,3,10,1,3,276000
8814,2005,1274,2,0,3,6,0,2,203000
11103,2006,1456,2,1,3,8,1,2,155835
8556,2006,1240,2,0,2,5,0,3,194000
6762,2007,1208,2,0,2,6,0,2,195400
11750,2005,1546,2,0,3,7,0,3,217000
8760,2006,1500,2,0,3,7,1,2,212999
7242,2005,1270,2,0,2,6,0,2,175900
9316,2005,1795,2,1,3,7,0,2,191000
9317,2006,1314,2,0,3,6,1,2,176432
14364,1988,2062,2,1,3,7,1,2,277000
8883,1988,1873,2,1,3,7,1,2,207000
159000,1958,2144,2,0,4,7,2,2,277000
53107,1992,1953,2,1,3,9,2,2,240000
12205,1966,2087,2,1,5,9,0,2,187500
20064,1976,1743,0,1,0,5,2,2,279000
14217,1994,1022,1,0,3,6,0,2,139500
8775,1994,990,1,0,3,5,0,1,126000
11249,1995,1200,2,0,3,6,0,2,177500
10021,1997,1308,2,1,3,6,0,2,175000
9531,1998,1796,2,1,3,7,0,2,211000
8428,1994,990,1,0,3,5,0,1,146000
16561,1996,1097,1,1,3,6,0,1,147900
8070,1994,990,1,0,3,5,0,0,123600
9337,1997,1786,2,1,3,7,0,2,204750
10820,1999,1873,2,1,3,7,1,2,235500
12352,1998,1753,2,1,3,7,1,2,217000
9543,2001,1690,2,1,3,7,0,2,190550
8826,2000,1842,2,1,3,7,1,2,217500
10665,2003,1479,2,0,3,7,0,2,226000
11317,2003,1668,2,1,3,8,0,2,180000
11800,1974,894,1,0,3,5,0,2,131000
8660,1976,1025,2,0,3,6,1,2,153500
9720,1977,1009,2,0,3,6,1,2,160000
8982,1977,1040,1,1,3,5,0,2,134900
16300,1977,907,1,0,3,5,0,1,130000
9675,1975,879,1,0,3,5,0,2,120000
7700,1972,882,1,0,3,5,0,2,112500
10356,1975,969,1,1,3,5,0,2,122000
7200,1972,864,1,0,3,5,0,2,127000
7200,1972,875,1,0,3,5,0,2,117000
10386,2004,2000,2,0,3,8,0,3,305900
9375,2002,2169,2,1,3,7,1,2,228500
11354,2000,1673,2,0,3,7,1,2,270000
8749,2002,1459,2,0,3,6,1,2,192000
8749,2003,1932,2,1,3,7,1,2,213000
8158,2002,1729,2,1,3,7,0,2,200000
16226,1998,2452,2,1,4,9,1,2,267000
11927,1994,1592,2,0,3,7,1,2,228000
12728,2001,2439,2,1,4,7,1,2,275000
15295,1996,1992,2,1,3,7,2,2,211000
11248,2002,1668,2,0,3,7,1,3,285000
10000,1995,2090,2,1,3,8,1,2,240000
4435,2003,848,1,0,1,3,0,2,131500
17227,1999,1341,1,1,1,5,1,2,246900
8200,2003,1928,2,1,4,8,1,2,219500
8450,2003,1337,2,0,3,6,0,2,185000
8145,2007,1476,2,1,3,7,0,2,179400
9245,2006,1797,2,1,3,8,0,2,213500
8500,2004,1422,2,0,3,7,0,2,179600
8769,2005,1190,2,0,2,5,0,2,173500
8334,2006,1330,2,0,3,6,1,2,167840
8333,2006,1491,2,1,3,7,1,2,168675
9045,2005,1536,2,1,3,6,0,2,167000
9170,1965,1214,1,0,2,6,0,2,140000
9825,1967,936,1,0,2,4,1,1,118500
8308,1963,1088,1,0,2,4,0,2,110000
10921,1965,960,1,0,3,6,0,1,94750
16287,1925,1351,1,0,3,7,1,2,122000
8240,1960,1179,1,0,2,5,0,2,110000
11841,1990,816,1,0,3,5,0,0,118500
6285,1976,1044,1,0,3,7,1,2,133500
7917,1976,1113,1,1,3,6,1,1,148000
9555,1979,2233,2,1,5,11,0,2,141000
8536,2006,1125,1,1,2,5,0,2,155000
7024,2005,1090,1,1,2,5,0,2,157000
7023,2005,1408,2,1,3,6,0,2,171500
39290,2008,5095,2,1,2,15,2,3,183850
40094,2007,4676,3,1,3,11,1,3,184750
3675,2005,1072,1,0,2,5,0,2,140000
6400,1959,960,1,0,2,4,0,1,131750
6882,1955,1152,2,0,2,6,0,0,61500
10215,1954,948,1,0,3,5,0,1,111000
8741,1946,1195,2,0,4,8,0,0,98500
4270,1931,774,1,0,3,6,0,0,79000
10042,1920,865,1,0,2,4,1,1,108500
9450,1954,894,1,0,3,5,0,2,110000
11767,1910,1346,1,1,2,6,0,1,112000
8172,1955,768,1,0,2,4,1,1,125000
8172,1955,864,1,0,3,5,0,2,79275
8190,1954,948,1,0,3,5,1,1,119000
10896,1914,3395,2,0,8,14,0,0,200000
10890,1923,2592,2,0,6,12,0,0,150000
10592,1923,1502,1,1,3,7,2,1,165000
10594,1926,789,1,0,2,5,0,1,96500
7223,1926,1422,1,0,3,6,0,1,136500
6821,1921,1298,2,0,2,8,1,1,146500
7200,1937,1768,1,1,3,7,2,1,175000
4000,1930,1098,1,0,2,5,1,1,148500
6720,1921,1436,1,0,3,7,1,1,141500
7642,1918,1426,1,1,3,7,1,1,189950
7155,1926,1461,1,0,3,6,1,1,135000
7128,1941,1646,2,0,4,7,2,1,164000
4280,1913,694,1,0,2,4,1,1,90350
5362,1910,1250,2,0,3,8,1,2,139000
6305,1938,954,1,0,2,5,1,1,119750
7136,1946,1958,2,0,4,8,0,2,145000
6270,1949,2002,2,0,4,8,0,3,145000
7230,1927,1718,2,1,4,8,1,2,238000
13108,1951,1226,1,1,2,7,1,2,153500
22420,1918,2624,2,1,4,10,1,3,239000
12168,1934,3194,2,1,4,10,2,2,359100
7810,1930,1755,2,0,4,7,1,1,188000
11275,1932,1991,1,1,3,7,1,2,220000
6221,1941,1355,2,0,3,5,0,2,140000
10570,1932,2727,2,1,3,10,2,2,315000
7259,1945,2320,2,1,3,9,1,1,259500
14442,1957,1839,2,0,3,7,2,2,257500
13125,1940,1740,1,1,3,6,2,1,219500
21000,1953,2259,2,0,3,7,2,2,217000
25485,1960,1560,1,1,3,6,3,2,201000
21579,1968,1488,2,0,3,7,2,2,215000
1782,1980,1045,1,0,2,5,1,2,123900
17871,1995,1680,2,0,4,7,0,2,170000
3907,1988,1020,1,0,1,4,0,2,200000
20693,1971,1696,2,0,3,7,2,2,198000
32668,1957,2515,3,0,4,9,2,2,200624
18044,1986,2726,2,1,2,6,1,2,315000
8500,1919,1517,2,0,3,7,0,0,115000
7000,1940,1215,1,0,3,6,0,2,141000
5000,1941,803,1,0,2,5,0,2,87000
7288,1925,1601,2,0,3,6,0,0,129850
6060,1939,1123,1,0,3,4,0,1,100000
9060,1923,1828,2,0,3,6,0,,150909
3672,1922,816,1,0,2,5,0,1,75200
8263,1920,1012,1,0,2,6,1,1,118400
8967,1920,1077,1,0,2,6,0,1,67000
13710,1950,1558,1,1,4,6,0,1,152000
11067,1939,845,1,0,1,4,0,1,68104
8250,1895,1991,2,0,4,9,0,0,119600
6565,1957,1073,1,0,3,6,0,2,140000
6060,1930,1001,1,0,2,5,0,1,124900
5568,2006,1625,2,0,2,5,1,2,375000
4750,2006,1625,2,0,2,5,1,2,235000
12150,1979,1299,2,0,2,5,1,2,183500
7540,1978,912,1,0,2,5,1,2,156000
9187,1983,1080,1,1,3,5,0,2,134000
10000,2002,1392,2,0,3,6,1,3,215000
12864,2002,1409,1,1,1,4,1,2,245000
9928,1991,1478,2,0,3,6,1,2,210000
8750,1975,918,1,0,3,4,0,1,148000
8410,1974,1026,1,0,2,5,1,2,143000
4054,1987,1501,2,0,2,5,2,2,244000
9763,1998,1502,1,1,1,5,1,1,330000
16905,1959,1328,1,1,2,5,2,1,170000
19958,1958,2279,2,1,4,7,1,2,257000
8368,2006,1689,2,0,3,7,0,2,231713
8298,2006,1564,2,0,2,6,1,2,267300
9037,2006,1484,2,0,2,6,1,2,265900
10991,2007,1571,2,0,3,7,1,3,239000
10656,2006,1646,2,0,3,6,1,3,248900
10331,1985,1240,2,0,3,6,0,2,174000
13758,1990,1717,2,1,3,7,1,2,187500
9303,1996,1756,2,1,3,7,0,2,204000
6718,2001,1312,2,0,2,5,0,2,180500
9590,2003,1146,2,0,3,6,1,2,187500
11305,2002,1922,2,0,2,6,1,3,282000
7777,1996,1491,2,0,3,7,1,2,178000
14536,2002,1629,2,0,3,9,1,3,270000
11800,2003,2486,3,1,5,10,1,2,279900
35133,1963,1572,1,1,3,5,2,3,186700
15306,2006,1776,2,0,3,7,1,3,283463
12633,2006,1824,2,0,3,8,1,3,392000
12665,2005,2482,2,1,4,9,1,3,281213
8402,2007,1120,1,0,3,6,0,0,147000
43500,1953,2034,1,0,2,9,0,4,130000
6710,1996,936,0,1,0,3,0,2,140000
25286,1963,1040,1,0,3,5,0,2,132250
25000,1967,1632,2,0,4,8,0,2,143000
32463,1961,1622,1,0,3,7,1,4,168000
4224,1976,1060,1,0,3,6,1,2,129900
4224,1976,1142,1,1,3,6,1,2,134000
1504,1972,1092,1,1,3,5,0,1,85500
1533,1970,992,1,0,2,4,0,1,106500
1495,1970,1092,1,1,3,5,0,0,93900
2001,1970,1092,1,1,3,6,0,1,75000
1936,1970,630,1,0,1,3,0,0,84500
1890,1976,1092,1,1,3,6,0,1,75190
11333,1976,1062,1,0,3,5,2,2,146800
9129,1977,1008,1,0,1,4,1,2,153500
15957,1977,1356,2,0,3,6,1,2,188000
33983,1977,1676,1,1,3,6,2,2,196000
8286,1977,1432,1,1,3,6,1,2,157000
6723,1971,796,1,0,2,5,0,0,138000
7244,1970,768,1,0,2,5,0,2,129500
27697,1961,1608,1,0,3,6,0,1,80000
7599,1982,845,1,0,2,4,0,2,129500
11000,1976,1178,1,1,3,6,0,2,135000
8314,1982,816,1,0,2,5,0,1,124500
11625,1983,816,1,0,2,4,0,1,139000
10712,1991,974,1,0,3,5,0,0,93500
10447,1984,887,1,0,3,5,0,1,124500
11027,1954,1293,2,0,2,5,0,2,149900
10533,1956,1024,1,0,2,5,2,1,157500
11765,1957,1797,1,1,3,7,1,3,169000
39384,1957,1390,1,1,1,4,2,2,252000
11727,1969,1851,2,0,3,8,1,2,192100
8238,1997,1525,2,1,3,6,1,2,183500
13006,1997,2236,2,1,4,8,1,2,222000
13041,1995,1671,2,1,3,7,1,2,170000
13031,1995,1498,2,1,3,6,1,2,187500
9783,1996,1776,2,1,3,7,1,2,202000
11207,1997,1511,2,1,3,8,1,2,185000
19378,2005,2462,2,1,4,9,1,2,320000
14859,2006,1670,2,0,3,7,1,3,240000
13128,2005,2064,2,1,4,7,1,2,250000
10463,2005,1801,2,1,3,8,1,3,239900
13751,2005,2212,2,1,3,9,1,3,309000
23257,2006,2021,2,1,3,9,1,2,274725
13108,1994,2687,2,1,4,9,0,2,270000
8076,1993,1169,2,0,3,6,1,2,183500
7685,1993,1501,2,1,3,6,1,2,165600
9084,1998,1632,2,1,3,8,1,2,176500
3701,1987,1204,2,0,2,5,0,2,130000
5306,1987,1767,2,0,2,5,1,2,239000
6563,1985,1742,2,0,2,5,1,2,275000
16023,2005,2798,3,1,3,11,1,3,457347
18062,2006,3390,3,1,5,10,1,3,545224
